scan_date,ticker,direction,recommended_contract,recommended_dte,recommended_volume,recommended_oi,recommended_spread_pct,overnight_score,premium_score,active_days_20d,median_vol_20d,mean_vol_20d,max_vol_20d,scan_day_vs_mean_ratio,fillable_entry_day,next_day_pct,day2_pct,day3_pct,peak_return_3d,outcome_tier,is_win,ad_1,ad_5,ad_10,ad_25,ad_50
2026-04-28,NCLH,BEARISH,O:NCLH260605P00017000,37,28,5,0.0096,4,0,1,0.0,0.25,5,28.0,True,-0.1124201362356789,2.19224454848669,5.733555176741898,2.8667752296486304,directional,True,1,1,0,0,0
2026-04-28,NET,BEARISH,O:NET260522P00215000,23,51,1,0.0191,2,0,1,0.0,0.05,1,51.0,False,1.6642691706010193,-1.6930449780800358,4.316546762589928,4.235012868611361,strong,True,1,0,0,0,0
2026-04-28,NN,BULLISH,O:NN260522C00020500,23,500,4,0.0,4,0,2,0.0,0.4,4,500.0,False,5.657043636863774,9.19269703385686,14.201527170103727,15.8809718062896,home_run,True,2,0,0,0,0
2026-04-28,NNE,BEARISH,O:NNE260529P00022500,30,208,41,0.0247,5,0,4,0.0,11.45,208,18.16593886462882,False,-5.440741981046206,-1.3918213379730042,-1.2652895511931317,8.182199672021632,home_run,True,4,3,3,1,1
2026-04-28,PEP,BULLISH,O:PEP260515C00172500,16,20,4,0.0,6,0,3,0.0,0.2,2,20.0,False,-0.6398404977075818,1.4076431589763072,0.7166188893143407,2.373792309168858,directional,True,3,0,0,0,0
2026-04-28,PH,BULLISH,O:PH260515C00870000,16,300,62,0.0182,1,0,2,0.0,30.2,304,9.933774834437086,False,-1.5338889697171234,-5.4912411499848,-8.316881043714796,0.8521628221744912,flat,False,2,2,2,2,2
2026-04-28,PPG,BULLISH,O:PPG260508C00110000,9,25,20,0.0,3,0,3,0.0,1.1,15,22.727272727272727,True,-2.7767436465395217,0.7615156017830546,-0.1578732018662129,1.6716227311790368,directional,True,3,2,1,0,0
2026-04-28,PRAX,BULLISH,O:PRAX260515C00290000,16,40,74,0.0428,2,0,2,0.0,2.55,40,15.686274509803924,False,0.3945087106753958,-0.9598699763091422,0.7082542889634798,4.0615665746730505,strong,True,2,2,2,1,0
2026-04-28,RH,BEARISH,O:RH260508P00131000,9,10,3,0.0952,6,1,2,0.0,0.9,10,10.0,True,-0.7371182995839516,-0.7446357925030471,-2.241443233769736,2.5573500926981394,directional,True,2,2,1,0,0
2026-04-28,QBTS,BEARISH,O:QBTS260605P00014500,37,11,1,0.0,5,0,1,0.0,0.05,1,11.0,True,0.8834923123339173,11.98233399583384,13.141909282817032,5.521807783812462,home_run,True,1,0,0,0,0
2026-04-28,SCVL,BULLISH,O:SCVL260515C00017500,16,15,15,0.0,3,1,1,0.0,0.75,15,15.0,False,-1.027586603242031,0.16225234052825,-0.3244980790925754,1.6765778099542914,directional,True,1,1,1,0,0
2026-04-28,RBLX,BEARISH,O:RBLX260605P00053000,37,11,1,0.0109,4,0,1,0.0,0.05,1,11.0,False,0.3029741210067288,-1.514884474187839,-19.568702427169427,25.59258599180182,home_run,True,1,0,0,0,0
2026-04-28,REGN,BEARISH,O:REGN260529P00730000,30,20,10,0.0,4,0,4,0.0,2.15,20,9.30232558139535,False,-6.205503730466879,-3.376744392555889,-4.147480368127107,8.598333412692853,home_run,True,4,2,2,0,0
2026-04-28,RGTI,BEARISH,O:RGTI260605P00016500,37,43,6,0.0424,5,0,1,0.0,0.3,6,43.0,False,-1.8913976589014392,6.467362800118686,6.772422208663816,6.650395419555444,home_run,True,1,1,0,0,0
2026-04-28,SMCI,BEARISH,O:SMCI260529P00027500,30,40,9,0.069,7,1,2,0.0,2.05,40,19.512195121951223,True,-3.412845156608372,0.5504573157074254,-0.5871554033471903,6.5688106991829125,home_run,True,2,1,1,1,0
2026-04-28,RIVN,BEARISH,O:RIVN260605P00016500,37,11,5,0.0795,4,1,2,0.0,0.25,3,11.0,True,-0.4956662581017209,1.610902221377155,-6.939278452517526,7.001237739269916,home_run,True,2,0,0,0,0
2026-04-28,ROKU,BEARISH,O:ROKU260515P00105000,16,2005,301,0.0789,5,1,18,10.0,19.35,68,103.61757105943153,True,0.3028168387798629,3.81189664997662,10.064127031577028,1.9415759938358637,directional,True,18,15,11,7,2
2026-04-28,SATS,BULLISH,O:SATS260522C00126000,23,10,0,0.0,3,0,2,0.0,1.0,10,10.0,False,-3.168958141231308,-0.452708658327862,-0.4203716207148112,1.0185926309398976,directional,True,2,2,2,0,0
2026-04-28,SHAK,BULLISH,O:SHAK260529C00113000,30,254,5,0.0283,1,0,2,0.0,1.0,18,254.0,True,0.4593116428872259,2.306539275559312,-1.7873184120303975,3.7144310999321273,strong,True,2,1,1,0,0
2026-04-28,SHOP,BEARISH,O:SHOP260605P00122000,37,20,0,0.0048,6,1,0,0.0,0.0,0,20.0,False,-0.6472739563863403,-0.7537916809357054,4.604668716874491,3.031545699204345,strong,True,0,0,0,0,0
2026-04-28,SITM,BEARISH,O:SITM260515P00460000,16,102,6,0.0583,2,2,4,0.0,0.3,3,102.0,True,2.2359284439721705,9.013521130580129,8.330910249347944,0.8028392616795789,flat,False,4,0,0,0,0
2026-04-28,SNDK,BEARISH,O:SNDK260515P01055000,16,10,0,0.0,5,2,0,0.0,0.0,0,10.0,True,6.171493085000248,9.39392525221978,18.42170898388786,-4.554297401107395,wrong,False,0,0,0,0,0
2026-04-28,SMR,BEARISH,O:SMR260605P00010000,37,34,6,0.0247,5,1,2,0.0,0.35,5,34.0,True,-4.230121025175817,5.414551930177431,2.7072787083143286,8.37563516323135,home_run,True,2,1,0,0,0
2026-04-28,SNOW,BEARISH,O:SNOW260515P00133000,16,29,20,0.0862,3,0,4,0.0,1.3,14,22.307692307692307,True,-0.9399542503485392,-4.271884665612288,-1.0942760942760958,6.691916194962869,home_run,True,4,3,1,0,0
2026-04-28,SNPS,BULLISH,O:SNPS260522C00530000,23,43,1,0.0301,4,1,1,0.0,0.05,1,43.0,False,-0.551778044451603,-0.2665882528021578,1.060156030021676,2.903552964807345,directional,True,1,0,0,0,0
2026-04-28,STLA,BEARISH,O:STLA260529P00007500,30,92,59,0.0952,4,0,6,0.0,6.25,115,14.72,True,-2.03562583632142,-7.379132190733468,-9.287530350624456,10.687023143428585,home_run,True,6,1,1,1,1
2026-04-28,TEL,BEARISH,O:TEL260515P00200000,16,136,2280,0.0784,4,1,16,2.0,364.45,3790,0.3731650432158046,True,0.4650024473812965,3.602547069069684,1.5320571100250802,1.179638086319909,directional,True,16,9,8,5,3
2026-04-28,TER,BEARISH,O:TER260522P00335000,23,254,6,0.0,6,2,6,0.0,1.0,6,254.0,False,-19.414414391848677,-9.644068813115744,-9.131083201080058,20.59032821625168,home_run,True,6,2,0,0,0
2026-04-28,STX,BULLISH,O:STX260529C00710000,30,20,0,0.0,5,1,0,0.0,0.0,0,20.0,True,11.099595494701273,16.33939772523661,25.54271672897454,25.72750980087388,home_run,True,0,0,0,0,0
2026-04-28,TGT,BULLISH,O:TGT260515C00121000,16,74,0,0.0256,5,0,0,0.0,0.0,0,74.0,True,0.5741723663536501,2.0528551203397827,1.376434945452601,3.279847065120143,strong,True,0,0,0,0,0
2026-04-28,THC,BULLISH,O:THC260515C00190000,16,1002,74,0.0984,2,0,10,0.5,5.8,25,172.75862068965515,True,1.4647921709947185,-0.2140872579225352,3.250706632372359,5.926762970400528,home_run,True,10,7,5,1,0
2026-04-28,WSBF,BULLISH,O:WSBF260515C00020000,16,40,64,0.0583,6,1,0,0.0,0.0,0,40.0,False,-1.7543855466340634,-1.2061378412079309,-0.7675417682580695,0.4934206343533786,flat,False,0,0,0,0,0
2026-04-28,TLN,BEARISH,O:TLN260508P00370000,9,56,56,0.0,2,1,1,0.0,2.8,56,20.0,False,-2.5638885671264613,3.114880368727845,3.042889404465863,3.923360190492017,strong,True,1,1,1,1,1
2026-04-28,VRT,BEARISH,O:VRT260605P00305000,37,46,7,0.073,5,1,2,0.0,0.85,14,46.0,False,0.3770096960237607,7.691043580754362,7.632035392778999,1.7145894525231038,directional,True,2,1,1,0,0
2026-04-28,VST,BEARISH,O:VST260605P00150000,37,25,7,0.094,4,1,2,0.0,0.55,9,25.0,True,-4.549408337802379,-2.0357520246458414,-3.624628364388735,4.990068376952158,strong,True,2,1,0,0,0
2026-04-28,WDAY,BULLISH,O:WDAY260508C00125000,9,30,9,0.0,5,0,8,0.0,1.15,7,26.086956521739133,True,1.031523605525478,1.0067680523839737,4.769763231946402,8.103647466578638,home_run,True,8,1,0,0,0
2026-04-28,WDC,BULLISH,O:WDC260605C00485000,37,20,0,0.0032,6,0,0,0.0,0.0,0,20.0,False,5.567919835705514,11.133274256035158,10.365991205317748,14.22798412163674,home_run,True,0,0,0,0,0
2026-04-28,WOLF,BULLISH,O:WOLF260508C00031000,9,40,1,0.0,2,0,1,0.0,0.05,1,40.0,False,-0.8510670763381039,14.23597944543716,42.20502252043792,45.261118905456655,home_run,True,1,0,0,0,0
2026-04-28,WULF,BULLISH,O:WULF260508C00019500,9,2530,389,0.0737,5,0,18,12.0,41.1,350,61.557177615571774,True,-3.7499977992131193,4.471151645366959,2.451920509338376,8.798072888300966,home_run,True,18,13,11,8,5
2026-04-28,ZS,BEARISH,O:ZS260529P00134000,30,30,2,0.0402,3,1,3,0.0,1.8,30,16.666666666666668,False,-0.9847903817600724,-3.9612018256917354,2.7485834927564907,6.085102582841662,home_run,True,3,1,1,1,0
2026-04-29,AAOI,BULLISH,O:AAOI260529C00190000,29,32,14,0.0438,6,0,10,0.5,2.65,21,12.075471698113208,True,7.544330701008669,20.074589090385345,13.184581382934663,25.54471969978897,home_run,True,10,3,2,0,0
2026-04-29,AAP,BULLISH,O:AAP260508C00054000,8,2270,1,0.0,1,1,0,0.0,0.0,0,2270.0,False,6.7252480658773415,5.685079456914963,2.905310380407526,7.693685862734127,home_run,True,0,0,0,0,0
2026-04-29,ABBV,BULLISH,O:ABBV260529C00205000,29,14,1,0.0563,5,0,3,0.0,0.2,2,14.0,True,3.644125422639053,1.3291510635713564,2.094268312378924,5.385254361267112,home_run,True,3,0,0,0,0
2026-04-29,ADI,BULLISH,O:ADI260605C00395000,36,13,0,0.099,4,0,0,0.0,0.0,0,13.0,False,3.326400494625106,2.152526891527638,1.980424087146971,3.4317159661283743,strong,True,0,0,0,0,0
2026-04-29,AFL,BULLISH,O:AFL260522C00114000,22,170,3,0.0247,2,0,3,0.0,0.25,2,170.0,False,-2.185699880436005,-2.8655044717167413,-2.478270517980644,-1.127268285105488,wrong,False,3,0,0,0,0
2026-04-29,ALAB,BULLISH,O:ALAB260529C00235000,29,10,0,0.0,6,0,0,0.0,0.0,0,10.0,True,-1.0718793532313595,2.961642202581283,2.235204470408944,6.365255210979175,home_run,True,0,0,0,0,0
2026-04-29,ALB,BULLISH,O:ALB260515C00202500,15,56,14,0.0456,3,0,5,0.0,1.05,10,53.33333333333333,True,3.049034444804166,1.571670621758437,-0.0995376983412329,4.175401353476336,strong,True,5,1,1,0,0
2026-04-29,AMGN,BULLISH,O:AMGN260515C00305000,15,2467,1613,0.0249,2,1,4,0.0,124.6,2467,19.799357945425363,False,2.434767173540033,-2.4258897922552607,-4.19205783577432,3.408084889924233,strong,True,4,4,2,1,1
2026-04-29,APP,BEARISH,O:APP260508P00442500,8,12,3,0.0553,6,0,1,0.0,0.15,3,12.0,True,0.6585044096059397,3.736779198520622,7.119500259341946,2.2190658417584244,directional,True,1,0,0,0,0
2026-04-29,AVAV,BEARISH,O:AVAV260508P00162500,8,45,4,0.0,6,0,2,0.0,0.25,4,45.0,False,6.277931483629939,0.8010905834894414,-1.7656705684817782,3.17711271447122,strong,True,2,0,0,0,0
2026-04-29,AXTI,BULLISH,O:AXTI260515C00084000,15,106,12,0.0,4,0,3,0.0,0.85,12,106.0,True,11.46756890488692,35.078092021950205,49.14872660757001,50.555790066132,home_run,True,3,1,1,0,0
2026-04-29,BA,BULLISH,O:BA260605C00210000,36,19,2,0.0746,6,0,2,0.0,0.1,1,19.0,True,2.19534995283426,1.4591070825989407,-1.2538471947892558,3.301947484197904,strong,True,2,0,0,0,0
2026-04-29,BE,BULLISH,O:BE260605C00355000,36,49,0,0.0255,7,1,0,0.0,0.0,0,49.0,True,-1.6008662876124342,0.8855050920831501,0.2326682114239235,5.215817701279637,home_run,True,0,0,0,0,0
2026-04-29,BMNR,BEARISH,O:BMNR260605P00021000,36,206,29,0.018,5,1,4,0.0,1.65,19,124.84848484848486,True,3.5817987344156497,5.905126625201362,10.309781778931963,0.6776357320248222,flat,False,4,3,1,0,0
2026-04-29,BX,BEARISH,O:BX260529P00112000,29,41,4,0.0,4,1,3,0.0,0.2,2,41.0,False,4.7984660194064,5.441040202053823,2.7205176816244903,1.201702921097856,directional,True,3,0,0,0,0
2026-04-29,CAKE,BEARISH,O:CAKE260515P00067500,15,1500,13,0.0,3,2,2,0.0,0.65,11,1500.0,True,0.319130256717351,-3.941278501772057,-5.393328681143542,5.760329705934236,home_run,True,2,1,1,0,0
2026-04-29,CCJ,BEARISH,O:CCJ260515P00111000,15,501,10,0.0099,4,1,4,0.0,0.85,8,501.0,True,7.655963702447578,5.521041625794984,3.47362160839134,-1.2862036365652836,wrong,False,4,1,0,0,0
2026-04-29,CAT,BULLISH,O:CAT260522C00820000,22,32,6,0.0232,5,0,8,0.0,1.35,12,23.703703703703702,True,9.883338726197463,9.82902079009398,7.990868378109382,11.721498672921433,home_run,True,8,2,1,0,0
2026-04-29,CIEN,BULLISH,O:CIEN260529C00535000,29,27,1,0.0,5,0,4,0.0,2.8,27,9.642857142857144,False,10.978358209016548,12.600176282072354,13.27752156453123,15.694482424956355,home_run,True,4,2,2,2,0
2026-04-29,CLS,BULLISH,O:CLS260508C00392500,8,28,0,0.0822,4,0,0,0.0,0.0,0,28.0,True,8.777286964968026,11.257766153869769,11.735807878665772,13.281454239381931,home_run,True,0,0,0,0,0
2026-04-29,COHR,BULLISH,O:COHR260529C00345000,29,46,16,0.0886,5,0,8,0.0,2.55,24,18.03921568627451,True,4.847011266545803,8.057586987177382,8.185489997191976,14.222932408411356,home_run,True,8,3,2,0,0
2026-04-29,CRDO,BULLISH,O:CRDO260522C00205000,22,18,7,0.0019,5,0,6,0.0,0.8,4,18.0,True,-1.001311653390267,4.8984496118862655,2.440688148485941,7.071739744121396,home_run,True,6,0,0,0,0
2026-04-29,DASH,BEARISH,O:DASH260508P00165000,8,60,15,0.0051,4,1,9,0.0,1.2,7,50.0,False,-0.4015863128303534,3.84456170666191,1.9134278179996085,1.3701089548007293,directional,True,9,2,0,0,0
2026-04-29,DECK,BEARISH,O:DECK260522P00102000,22,48,1,0.0231,3,0,1,0.0,0.1,2,48.0,False,0.8486253683068721,-0.453920215691765,-3.641206309572821,4.272743106147162,strong,True,1,0,0,0,0
2026-04-29,DAVE,BULLISH,O:DAVE260508C00287500,8,22,7,0.0291,2,0,1,0.0,1.1,22,20.0,False,5.721611627618851,5.978152873045592,8.512462948549926,10.93015689681561,home_run,True,1,1,1,0,0
2026-04-29,DOCN,BULLISH,O:DOCN260508C00110000,8,3031,75,0.0,6,0,8,0.0,6.55,57,462.7480916030535,True,-0.4542166768083238,6.142252188318586,12.325794940222716,12.656134255618834,home_run,True,8,6,3,2,1
2026-04-29,EL,BEARISH,O:EL260515P00073000,15,301,3,0.0564,5,1,3,0.0,0.25,2,301.0,True,1.3476008514634148,4.769458385199914,7.451449109597952,0.6209522781039407,flat,False,3,0,0,0,0
2026-04-29,ELF,BULLISH,O:ELF260522C00066000,22,607,107,0.0947,4,0,5,0.0,18.75,297,32.373333333333335,True,4.731501671092218,-0.965943551953506,1.2606392831059192,5.550100230358754,home_run,True,5,4,4,2,1
2026-04-29,EMR,BULLISH,O:EMR260508C00131000,8,202,59,0.0112,1,0,4,0.0,21.3,202,9.48356807511737,False,2.841243732722794,0.6517259433525082,-0.8055018205424831,3.2732855735917346,strong,True,4,4,4,2,2
2026-04-29,GEV,BULLISH,O:GEV260522C01155000,22,22,11,0.0703,6,0,1,0.0,0.6,12,22.0,False,1.9141914700736613,-0.0150547759051179,1.0196453021677063,3.3665400959508047,strong,True,1,1,1,0,0
2026-04-29,HD,BEARISH,O:HD260529P00320000,29,198,37,0.0884,4,0,11,1.5,2.75,14,72.0,True,1.855576900643954,0.3314658414585972,-3.218607407535587,3.2650819325077065,strong,True,11,5,2,0,0
2026-04-29,GLXY,BULLISH,O:GLXY260529C00024500,29,1000,375,0.0097,4,0,6,0.0,100.25,1001,9.975062344139651,False,7.946500920761665,10.582221126481356,14.752163950802291,16.365066576341672,home_run,True,6,2,2,2,2
2026-04-29,HON,BULLISH,O:HON260508C00210000,8,78,25,0.099,2,0,3,0.0,6.95,119,11.223021582733812,True,1.9163109039727415,1.046124583927717,-0.3376146752778822,2.5011876170203227,directional,True,3,2,2,1,1
2026-04-29,IESC,BULLISH,O:IESC260515C00680000,15,100,100,0.0028,2,0,1,0.0,5.0,100,20.0,True,12.5994330675764,14.62037633056022,9.512068479599352,18.004929983741544,home_run,True,1,1,1,1,1
2026-04-29,HSY,BULLISH,O:HSY260508C00200000,8,21,26,0.0984,4,1,8,0.0,1.9,9,11.052631578947368,True,-1.80799032926408,-3.6054153426249584,-3.779871798035557,0.1427324359173469,flat,False,8,4,0,0,0
2026-04-29,LITE,BULLISH,O:LITE260522C00965000,22,14,4,0.0127,6,0,0,0.0,0.0,0,14.0,False,5.126294077292699,10.673174652318622,13.73147458707489,17.082207386686342,home_run,True,0,0,0,0,0
2026-04-29,HUN,BEARISH,O:HUN260515P00014000,15,7143,89,0.0,4,0,5,0.0,5.55,70,1287.027027027027,True,8.452829324974203,10.415095203327684,7.320756732292895,-0.6792464346255896,wrong,False,5,3,3,2,1
2026-04-29,HWM,BEARISH,O:HWM260605P00195000,36,4125,0,0.0431,3,0,0,0.0,0.0,0,4125.0,False,2.756635077850838,1.2641613845915471,1.344493889836875,0.274820261632213,flat,False,0,0,0,0,0
2026-04-29,ICE,BULLISH,O:ICE260529C00155000,29,11,0,0.0328,5,0,0,0.0,0.0,0,11.0,False,1.216464778725032,-0.921954030347652,0.1600630267022551,3.2972638055513337,strong,True,0,0,0,0,0
2026-04-29,HXL,BULLISH,O:HXL260515C00085000,15,2000,19,0.0088,2,1,7,0.0,3.5,18,571.4285714285714,True,3.6779354391230665,1.866582015610324,0.1656753273760147,4.241216317006806,strong,True,7,6,4,0,0
2026-04-29,MMYT,BEARISH,O:MMYT260515P00045000,15,22,165,0.0,2,0,3,0.0,0.3,3,22.0,True,-0.6941542186103132,1.3883061904489986,-1.4303731376702495,2.9343700930507515,directional,True,3,0,0,0,0
2026-04-29,INTU,BULLISH,O:INTU260522C00430000,22,13,9,0.0,5,0,10,0.5,0.75,3,13.0,False,-1.6654854712969485,1.0023308051336162,3.014576853896683,5.839322136398803,home_run,True,10,0,0,0,0
2026-04-29,LEN,BEARISH,O:LEN260515P00087000,15,3750,6,0.0,6,1,2,0.0,0.35,4,3750.0,True,1.7923605588522364,-0.2930932834604963,-4.903617844266071,4.993689593703317,strong,True,2,0,0,0,0
2026-04-29,PFSI,BEARISH,O:PFSI260515P00090000,15,30,370,0.0768,5,1,4,0.0,10.8,210,2.7777777777777777,False,1.2446747202594044,3.307913493404308,0.7961419484732345,-0.2018396617532581,wrong,False,4,1,1,1,1
2026-04-29,MDT,BEARISH,O:MDT260605P00078000,36,40,0,0.0998,6,0,0,0.0,0.0,0,40.0,False,2.0158765537396,0.7937507874511723,-1.34811257180571,1.36071448213766,directional,True,0,0,0,0,0
2026-04-29,MELI,BULLISH,O:MELI260529C01845000,29,18,9,0.0021,3,0,1,0.0,0.9,18,18.0,False,1.4493330512847913,4.6988743097489,2.6321167443987625,6.168012233343427,home_run,True,1,1,1,0,0
2026-04-29,PH,BULLISH,O:PH260515C00870000,15,300,62,0.0182,2,0,1,0.0,15.0,300,20.0,True,-4.018999165155013,-6.888656414907652,-8.41688654353562,-2.6934057552770447,wrong,False,1,1,1,1,1
2026-04-29,MNDY,BEARISH,O:MNDY260515P00060000,15,21,2886,0.069,3,1,19,48.5,161.75,1821,0.1298299845440494,True,-1.1851143915661049,9.120908886542956,15.991598702106543,4.1554164571730565,strong,True,19,19,17,15,10
2026-04-29,MS,BULLISH,O:MS260508C00170000,8,1043,173,0.0867,5,0,14,2.5,11.65,153,89.52789699570815,False,1.876200736524809,1.6516988288140366,0.49711059805213,3.431686978832578,strong,True,14,8,3,1,1
2026-04-29,NOW,BEARISH,O:NOW260605P00089000,36,40,2,0.0,6,1,1,0.0,0.1,2,40.0,True,-0.6524945903996519,2.553722198345567,3.4649580613152486,3.3862107622702573,strong,True,1,0,0,0,0
2026-04-29,OSCR,BULLISH,O:OSCR260605C00018500,36,25,3,0.0,2,0,3,0.0,0.15,1,25.0,True,2.955934659635564,3.1232558344571357,3.569434996231005,4.740661944481362,strong,True,3,0,0,0,0
2026-04-29,PG,BULLISH,O:PG260605C00149000,36,44,52,0.0139,4,0,2,0.0,2.75,44,16.0,False,0.4301490768063751,0.5462204744202714,-2.0756533053766866,1.9254395598094132,directional,True,2,2,2,1,0
2026-04-29,SCVL,BULLISH,O:SCVL260515C00017500,15,15,15,0.0,1,1,1,0.0,0.75,15,15.0,False,1.2021882937905526,0.7103841812884182,-6.448082845719137,2.7322362680904164,directional,True,1,1,1,0,0
2026-04-29,PHM,BEARISH,O:PHM260508P00128000,8,226,1,0.0703,6,1,2,0.0,0.2,2,226.0,False,1.3669129403956333,-1.2426484264164837,-4.606079425168659,4.713779601469296,strong,True,2,0,0,0,0
2026-04-29,PM,BULLISH,O:PM260515C00165000,15,57,887,0.0328,2,0,19,24.5,41.55,252,1.3718411552346572,True,1.4504377876090848,2.2555496790685834,3.982547133800161,5.555896994653058,home_run,True,19,17,16,10,4
2026-04-29,PPG,BULLISH,O:PPG260508C00105000,8,22,0,0.0,2,0,0,0.0,0.0,0,22.0,False,3.639316076034008,2.6936690574366904,-0.5826709035679724,4.5754163310092615,strong,True,0,0,0,0,0
2026-04-29,RACE,BEARISH,O:RACE260515P00345000,15,50,8,0.0,2,0,2,0.0,0.4,7,50.0,True,2.891505538001045,1.1020944971336668,0.405878906828629,0.0681407955816408,flat,False,2,1,0,0,0
2026-04-29,REGN,BEARISH,O:REGN260522P00680000,22,10,1,0.0,2,1,1,0.0,0.05,1,10.0,True,3.015909662362861,2.1941813203211487,3.329159912095145,-0.3773547711159211,wrong,False,1,0,0,0,0
2026-04-29,SHOO,BULLISH,O:SHOO260515C00035000,15,10664,75,0.0443,1,1,9,0.0,3.85,20,2769.87012987013,True,1.5958922728996936,1.433594806599949,-1.487697676642376,2.731943581921367,directional,True,9,6,5,0,0
2026-04-29,STX,BULLISH,O:STX260529C00770000,29,10,0,0.0,8,0,0,0.0,0.0,0,10.0,False,4.716308821457726,13.00015430993025,14.804908755999346,16.430903155603925,home_run,True,0,0,0,0,0
2026-04-29,T,BEARISH,O:T260515P00023500,15,2010,133,0.0,3,0,5,0.0,7.8,126,257.6923076923077,False,1.475724896180977,1.4368964630423242,1.359224782406705,-0.1165075209534284,wrong,False,5,2,2,1,1
2026-04-29,TEM,BEARISH,O:TEM260508P00046500,8,272,31,0.0858,5,1,3,0.0,1.55,27,175.48387096774192,True,10.915632831340114,9.956017592962809,11.575372597543009,-1.079570918214739,wrong,False,3,1,1,1,0
2026-04-29,TER,BEARISH,O:TER260529P00315000,29,11,1,0.0866,5,1,3,0.0,0.15,1,11.0,True,12.124180204584318,12.760752596133058,10.15571522260512,-6.659488455694232,wrong,False,3,0,0,0,0
2026-04-29,TLN,BEARISH,O:TLN260522P00290000,22,174,12,0.0,3,1,2,0.0,0.8,14,174.0,False,5.828198524547284,5.754313222730058,9.300677630200186,-1.3440978228630829,wrong,False,2,1,1,0,0
2026-04-29,TSCO,BEARISH,O:TSCO260605P00032000,36,16,3,0.0822,6,1,2,0.0,0.15,2,16.0,True,0.9490896580991964,-2.703474745312958,-7.075060761314315,7.218871666571182,home_run,True,2,0,0,0,0
2026-04-29,VRTX,BEARISH,O:VRTX260522P00445000,22,148,0,0.03,5,0,1,0.0,7.4,148,20.0,False,0.9781695687582672,0.1606685161455358,1.561763090330691,0.4016613399201715,flat,False,1,1,1,1,1
2026-04-29,TSEM,BULLISH,O:TSEM260508C00215000,8,160,19,0.0023,4,0,15,1.5,3.6,25,44.44444444444444,True,10.980019606264587,9.45375765982324,7.972686795157015,12.24520901908763,home_run,True,15,5,2,1,0
2026-04-29,U,BEARISH,O:U260515P00026500,15,506,78,0.0565,4,2,5,0.0,4.2,36,120.47619047619048,False,1.187284857502665,3.906546000638078,6.166217209323986,3.7150540419439366,strong,True,5,4,3,2,0
2026-04-29,ULTA,BULLISH,O:ULTA260529C00580000,29,70,3,0.0056,3,1,2,0.0,0.2,3,70.0,True,1.367327474633646,0.3243898321542032,-2.3065462157931496,2.1047497592436266,directional,True,2,0,0,0,0
2026-04-29,URI,BULLISH,O:URI260605C00880000,36,10,2,0.0186,4,1,1,0.0,0.5,10,10.0,False,0.8097661932161317,-0.3045823082194653,-2.82734269767193,2.3221608639970386,directional,True,1,1,1,0,0
2026-04-29,VRT,BULLISH,O:VRT260605C00360000,36,62,2,0.0319,3,0,3,0.0,0.15,1,62.0,True,7.286560269898423,7.227773714348992,8.096544914985667,8.717092924811382,home_run,True,3,0,0,0,0
2026-04-29,USAR,BEARISH,O:USAR260508P00023500,8,567,191,0.0928,4,0,5,0.0,12.85,109,44.12451361867704,True,17.884699561300458,19.51883760193397,16.11438912258762,-2.473902691509088,wrong,False,5,4,4,4,2
2026-04-30,ADI,BULLISH,O:ADI260529C00435000,28,365,365,0.0,5,0,0,0.0,0.0,0,365.0,False,-1.1360805346277882,-1.302642814679092,0.6239718126763496,0.8452253920621946,flat,False,0,0,0,0,0
2026-04-29,VST,BEARISH,O:VST260508P00142000,8,10,0,0.029,3,0,0,0.0,0.0,0,10.0,True,2.633458832102629,0.9688528378287814,4.590679565326506,-0.7412658012752832,wrong,False,0,0,0,0,0
2026-04-30,AFL,BULLISH,O:AFL260522C00114000,21,170,171,0.0247,2,0,3,0.0,0.25,2,170.0,False,-0.69499669796959,-0.2991098521556384,0.694993476266961,1.1084721607950907,directional,True,3,0,0,0,0
2026-04-29,WYNN,BEARISH,O:WYNN260522P00097000,22,16,5,0.0,4,1,4,0.0,0.45,3,16.0,True,2.753262289285848,1.669228086083652,-0.7674573662641452,1.899460728865624,directional,True,4,0,0,0,0
2026-04-29,XOM,BULLISH,O:XOM260605C00180000,36,30,4,0.0,7,0,1,0.0,0.2,4,30.0,True,-0.219821664799444,-1.241352557056952,-0.6336054558697469,0.6594701243979199,flat,False,1,0,0,0,0
2026-04-29,ZM,BULLISH,O:ZM260529C00102000,29,76,0,0.0458,6,0,0,0.0,0.0,0,76.0,False,1.4515471239336897,8.020052674818551,11.351292035733044,12.687973749069933,home_run,True,0,0,0,0,0
2026-04-30,AAP,BULLISH,O:AAP260529C00070000,28,2001,2,0.0628,6,0,2,0.0,0.1,1,2001.0,False,-0.9746256004439872,-3.579228586598494,-4.385814945590812,0.9074092372047536,flat,False,2,0,0,0,0
2026-04-30,AEHR,BULLISH,O:AEHR260605C00098000,35,21,7,0.021,4,0,1,0.0,1.05,21,20.0,False,2.771642772553242,-5.465988725318507,0.6956740739909979,9.794611644407883,home_run,True,1,1,1,0,0
2026-04-30,ALAB,BEARISH,O:ALAB260605P00187500,35,12,3,0.0034,4,0,2,0.0,1.2,12,10.0,False,4.077227419010599,3.3429187634795063,10.757934908804682,1.1040380312772846,directional,True,2,2,2,0,0
